NDate,NTime,MeaValue,Weight,RecNo
2020/9/30 ,0:18:34 ,44.0  ,A,496   
2020/9/30 ,0:18:36 ,43.9  ,A,497   
2020/9/30 ,0:18:38 ,44.0  ,A,498   
2020/9/30 ,0:18:40 ,43.8  ,A,499   
2020/9/30 ,0:18:42 ,43.9  ,A,500   
2020/9/30 ,0:18:44 ,43.9  ,A,501   
2020/9/30 ,0:18:46 ,44.0  ,A,502   
2020/9/30 ,0:18:48 ,43.9  ,A,503   
2020/9/30 ,0:18:50 ,43.9  ,A,504   
2020/9/30 ,0:18:52 ,43.8  ,A,505   
2020/9/30 ,0:18:54 ,44.1  ,A,506   
2020/9/30 ,0:18:56 ,43.9  ,A,507   
2020/9/30 ,0:18:58 ,43.9  ,A,508   
2020/9/30 ,0:19:0  ,44.0  ,A,509   
2020/9/30 ,0:19:2  ,44.0  ,A,510   
2020/9/30 ,0:19:4  ,44.0  ,A,511   
2020/9/30 ,0:19:6  ,43.9  ,A,512   
2020/9/30 ,0:19:8  ,43.9  ,A,513   
2020/9/30 ,0:19:10 ,44.0  ,A,514   
2020/9/30 ,0:19:12 ,43.9  ,A,515   
2020/9/30 ,0:19:14 ,43.9  ,A,516   
2020/9/30 ,0:19:16 ,43.9  ,A,517   
2020/9/30 ,0:19:18 ,43.9  ,A,518   
2020/9/30 ,0:19:20 ,43.8  ,A,519   
2020/9/30 ,0:19:22 ,43.8  ,A,520   
2020/9/30 ,0:19:24 ,43.9  ,A,521   
2020/9/30 ,0:19:26 ,43.8  ,A,522   
2020/9/30 ,0:19:28 ,43.9  ,A,523   
2020/9/30 ,0:19:30 ,43.9  ,A,524   
2020/9/30 ,0:19:32 ,43.9  ,A,525   
2020/9/30 ,0:19:34 ,44.0  ,A,526   
2020/9/30 ,0:19:36 ,43.9  ,A,527   
2020/9/30 ,0:19:38 ,43.9  ,A,528   
2020/9/30 ,0:19:40 ,43.9  ,A,529   
2020/9/30 ,0:19:42 ,43.9  ,A,530   
2020/9/30 ,0:19:44 ,43.9  ,A,531   
2020/9/30 ,0:19:46 ,44.0  ,A,532   
2020/9/30 ,0:19:48 ,43.9  ,A,533   
2020/9/30 ,0:19:50 ,44.1  ,A,534   
2020/9/30 ,0:19:52 ,44.1  ,A,535   
2020/9/30 ,0:19:54 ,43.9  ,A,536   
2020/9/30 ,0:19:56 ,43.9  ,A,537   
2020/9/30 ,0:19:58 ,43.9  ,A,538   
2020/9/30 ,0:20:0  ,43.9  ,A,539   
2020/9/30 ,0:20:8  ,43.9  ,A,540   
2020/9/30 ,0:20:10 ,43.8  ,A,541   
2020/9/30 ,0:20:12 ,43.8  ,A,542   
2020/9/30 ,0:20:14 ,43.9  ,A,543   
2020/9/30 ,0:20:16 ,44.0  ,A,544   
2020/9/30 ,0:20:18 ,43.9  ,A,545   
2020/9/30 ,0:20:20 ,43.9  ,A,546   
2020/9/30 ,0:20:22 ,43.8  ,A,547   
2020/9/30 ,0:20:24 ,43.9  ,A,548   
2020/9/30 ,0:20:26 ,43.9  ,A,549   
2020/9/30 ,0:20:28 ,43.9  ,A,550   
2020/9/30 ,0:20:30 ,44.0  ,A,551   
2020/9/30 ,0:20:32 ,43.9  ,A,552   
2020/9/30 ,0:20:34 ,44.0  ,A,553   
2020/9/30 ,0:20:36 ,43.8  ,A,554   
2020/9/30 ,0:20:38 ,43.9  ,A,555   
2020/9/30 ,0:20:40 ,43.9  ,A,556   
2020/9/30 ,0:20:42 ,43.9  ,A,557   
2020/9/30 ,0:20:44 ,43.9  ,A,558   
2020/9/30 ,0:20:46 ,43.9  ,A,559   
2020/9/30 ,0:20:48 ,43.9  ,A,560   
2020/9/30 ,0:20:50 ,43.9  ,A,561   
2020/9/30 ,0:20:52 ,43.9  ,A,562   
2020/9/30 ,0:20:54 ,43.9  ,A,563   
2020/9/30 ,0:20:56 ,43.9  ,A,564   
2020/9/30 ,0:20:58 ,43.8  ,A,565   
2020/9/30 ,0:21:0  ,43.9  ,A,566   
2020/9/30 ,0:21:2  ,43.8  ,A,567   
2020/9/30 ,0:21:4  ,43.9  ,A,568   
2020/9/30 ,0:21:6  ,44.0  ,A,569   
2020/9/30 ,0:21:8  ,44.0  ,A,570   
2020/9/30 ,0:21:10 ,43.9  ,A,571   
2020/9/30 ,0:21:12 ,43.8  ,A,572   
2020/9/30 ,0:21:14 ,44.0  ,A,573   
2020/9/30 ,0:21:16 ,44.0  ,A,574   
2020/9/30 ,0:21:18 ,43.9  ,A,575   
2020/9/30 ,0:21:20 ,43.9  ,A,576   
2020/9/30 ,0:21:22 ,43.9  ,A,577   
2020/9/30 ,0:21:24 ,43.9  ,A,578   
2020/9/30 ,0:21:26 ,43.9  ,A,579   
2020/9/30 ,0:21:28 ,44.0  ,A,580   
2020/9/30 ,0:21:30 ,43.9  ,A,581   
2020/9/30 ,0:21:32 ,43.9  ,A,582   
2020/9/30 ,0:21:34 ,43.9  ,A,583   
2020/9/30 ,0:21:36 ,43.9  ,A,584   
2020/9/30 ,0:21:38 ,43.8  ,A,585   
2020/9/30 ,0:21:40 ,43.9  ,A,586   
2020/9/30 ,0:21:42 ,43.9  ,A,587   
2020/9/30 ,0:21:44 ,43.9  ,A,588   
2020/9/30 ,0:21:46 ,43.9  ,A,589   
2020/9/30 ,0:21:48 ,43.9  ,A,590   
2020/9/30 ,0:21:50 ,43.8  ,A,591   
2020/9/30 ,0:21:52 ,44.0  ,A,592   
2020/9/30 ,0:21:54 ,43.9  ,A,593   
2020/9/30 ,0:21:56 ,44.0  ,A,594   
2020/9/30 ,0:21:58 ,43.8  ,A,595   
2020/9/30 ,0:22:0  ,43.9  ,A,596   
2020/9/30 ,0:22:2  ,43.8  ,A,597   
2020/9/30 ,0:22:4  ,43.9  ,A,598   
2020/9/30 ,0:22:6  ,43.9  ,A,599   
2020/9/30 ,0:22:14 ,50.4  ,A,600   
2020/9/30 ,0:22:16 ,50.4  ,A,601   
2020/9/30 ,0:22:18 ,44.6  ,A,602   
2020/9/30 ,0:22:20 ,43.9  ,A,603   
2020/9/30 ,0:22:22 ,44.0  ,A,604   
2020/9/30 ,0:22:24 ,43.9  ,A,605   
2020/9/30 ,0:22:26 ,44.1  ,A,606   
2020/9/30 ,0:22:28 ,43.8  ,A,607   
2020/9/30 ,0:22:30 ,44.0  ,A,608   
2020/9/30 ,0:22:32 ,43.9  ,A,609   
2020/9/30 ,0:22:34 ,44.0  ,A,610   
2020/9/30 ,0:22:36 ,45.2  ,A,611   
2020/9/30 ,0:22:38 ,43.9  ,A,612   
2020/9/30 ,0:22:40 ,44.0  ,A,613   
2020/9/30 ,0:22:42 ,43.9  ,A,614   
2020/9/30 ,0:22:44 ,44.0  ,A,615   
2020/9/30 ,0:22:46 ,43.9  ,A,616   
2020/9/30 ,0:22:48 ,43.9  ,A,617   
2020/9/30 ,0:22:50 ,43.9  ,A,618   
2020/9/30 ,0:22:52 ,43.9  ,A,619   
2020/9/30 ,0:22:54 ,44.0  ,A,620   
2020/9/30 ,0:22:56 ,43.8  ,A,621   
2020/9/30 ,0:22:58 ,43.9  ,A,622   
2020/9/30 ,0:23:0  ,43.9  ,A,623   
2020/9/30 ,0:23:2  ,43.9  ,A,624   
2020/9/30 ,0:23:4  ,43.9  ,A,625   
2020/9/30 ,0:23:6  ,43.9  ,A,626   
2020/9/30 ,0:23:8  ,43.8  ,A,627   
2020/9/30 ,0:23:10 ,43.8  ,A,628   
2020/9/30 ,0:23:12 ,43.9  ,A,629   
2020/9/30 ,0:23:14 ,43.9  ,A,630   
2020/9/30 ,0:23:16 ,43.9  ,A,631   
2020/9/30 ,0:23:18 ,44.0  ,A,632   
2020/9/30 ,0:23:20 ,43.9  ,A,633   
2020/9/30 ,0:23:22 ,43.9  ,A,634   
2020/9/30 ,0:23:24 ,43.9  ,A,635   
2020/9/30 ,0:23:26 ,44.0  ,A,636   
2020/9/30 ,0:23:28 ,43.9  ,A,637   
2020/9/30 ,0:23:30 ,43.9  ,A,638   
2020/9/30 ,0:23:32 ,43.8  ,A,639   
2020/9/30 ,0:23:34 ,44.0  ,A,640   
2020/9/30 ,0:23:36 ,43.9  ,A,641   
2020/9/30 ,0:23:38 ,43.9  ,A,642   
2020/9/30 ,0:23:40 ,44.0  ,A,643   
2020/9/30 ,0:23:42 ,43.9  ,A,644   
2020/9/30 ,0:23:44 ,43.9  ,A,645   
2020/9/30 ,0:23:46 ,43.9  ,A,646   
2020/9/30 ,0:23:48 ,43.9  ,A,647   
2020/9/30 ,0:23:50 ,43.9  ,A,648   
2020/9/30 ,0:23:52 ,43.9  ,A,649   
2020/9/30 ,0:23:54 ,43.9  ,A,650   
2020/9/30 ,0:23:56 ,43.9  ,A,651   
2020/9/30 ,0:23:58 ,44.0  ,A,652   
2020/9/30 ,0:24:0  ,43.9  ,A,653   
2020/9/30 ,0:24:2  ,44.0  ,A,654   
2020/9/30 ,0:24:4  ,43.9  ,A,655   
2020/9/30 ,0:24:6  ,43.9  ,A,656   
2020/9/30 ,0:24:8  ,43.9  ,A,657   
2020/9/30 ,0:24:10 ,43.8  ,A,658   
2020/9/30 ,0:24:12 ,43.9  ,A,659   
2020/9/30 ,0:24:20 ,43.8  ,A,660   
2020/9/30 ,0:24:22 ,44.0  ,A,661   
2020/9/30 ,0:24:24 ,44.0  ,A,662   
2020/9/30 ,0:24:26 ,44.0  ,A,663   
2020/9/30 ,0:24:28 ,43.9  ,A,664   
2020/9/30 ,0:24:30 ,43.9  ,A,665   
2020/9/30 ,0:24:32 ,44.1  ,A,666   
2020/9/30 ,0:24:34 ,43.8  ,A,667   
2020/9/30 ,0:24:36 ,43.8  ,A,668   
2020/9/30 ,0:24:38 ,44.1  ,A,669   
2020/9/30 ,0:24:40 ,43.8  ,A,670   
2020/9/30 ,0:24:42 ,43.9  ,A,671   
2020/9/30 ,0:24:44 ,44.0  ,A,672   
2020/9/30 ,0:24:46 ,43.8  ,A,673   
2020/9/30 ,0:24:48 ,44.0  ,A,674   
2020/9/30 ,0:24:50 ,43.8  ,A,675   
2020/9/30 ,0:24:52 ,44.0  ,A,676   
2020/9/30 ,0:24:54 ,43.9  ,A,677   
2020/9/30 ,0:24:56 ,43.9  ,A,678   
2020/9/30 ,0:24:58 ,44.0  ,A,679   
2020/9/30 ,0:25:0  ,43.8  ,A,680   
2020/9/30 ,0:25:2  ,43.9  ,A,681   
2020/9/30 ,0:25:4  ,43.9  ,A,682   
2020/9/30 ,0:25:6  ,43.9  ,A,683   
2020/9/30 ,0:25:8  ,43.8  ,A,684   
2020/9/30 ,0:25:10 ,44.0  ,A,685   
2020/9/30 ,0:25:12 ,44.0  ,A,686   
2020/9/30 ,0:25:14 ,43.9  ,A,687   
2020/9/30 ,0:25:16 ,43.9  ,A,688   
2020/9/30 ,0:25:18 ,43.9  ,A,689   
2020/9/30 ,0:25:20 ,43.8  ,A,690   
2020/9/30 ,0:25:22 ,44.0  ,A,691   
2020/9/30 ,0:25:24 ,43.8  ,A,692   
2020/9/30 ,0:25:26 ,43.9  ,A,693   
2020/9/30 ,0:25:28 ,43.9  ,A,694   
2020/9/30 ,0:25:30 ,43.8  ,A,695   
2020/9/30 ,0:25:32 ,43.7  ,A,696   
2020/9/30 ,0:25:34 ,43.7  ,A,697   
2020/9/30 ,0:25:36 ,43.7  ,A,698   
2020/9/30 ,0:25:38 ,43.7  ,A,699   
2020/9/30 ,0:25:40 ,43.8  ,A,700   
2020/9/30 ,0:25:42 ,43.9  ,A,701   
2020/9/30 ,0:25:44 ,43.9  ,A,702   
2020/9/30 ,0:25:46 ,43.9  ,A,703   
2020/9/30 ,0:25:48 ,43.9  ,A,704   
2020/9/30 ,0:25:50 ,43.9  ,A,705   
2020/9/30 ,0:25:52 ,43.8  ,A,706   
2020/9/30 ,0:25:54 ,43.8  ,A,707   
2020/9/30 ,0:25:56 ,43.8  ,A,708   
2020/9/30 ,0:25:58 ,43.8  ,A,709   
2020/9/30 ,0:26:0  ,43.7  ,A,710   
2020/9/30 ,0:26:2  ,43.9  ,A,711   
2020/9/30 ,0:26:4  ,43.9  ,A,712   
2020/9/30 ,0:26:6  ,43.9  ,A,713   
2020/9/30 ,0:26:8  ,43.9  ,A,714   
2020/9/30 ,0:26:10 ,44.0  ,A,715   
2020/9/30 ,0:26:12 ,43.8  ,A,716   
2020/9/30 ,0:26:14 ,43.9  ,A,717   
2020/9/30 ,0:26:16 ,43.9  ,A,718   
2020/9/30 ,0:26:18 ,45.7  ,A,719   
2020/9/30 ,0:26:26 ,43.9  ,A,720   
2020/9/30 ,0:26:28 ,43.9  ,A,721   
2020/9/30 ,0:26:30 ,43.9  ,A,722   
2020/9/30 ,0:26:32 ,43.9  ,A,723   
2020/9/30 ,0:26:34 ,44.0  ,A,724   
2020/9/30 ,0:26:36 ,43.9  ,A,725   
2020/9/30 ,0:26:38 ,43.9  ,A,726   
2020/9/30 ,0:26:40 ,43.9  ,A,727   
2020/9/30 ,0:26:42 ,43.9  ,A,728   
2020/9/30 ,0:26:44 ,43.9  ,A,729   
2020/9/30 ,0:26:46 ,43.9  ,A,730   
2020/9/30 ,0:26:48 ,43.9  ,A,731   
2020/9/30 ,0:26:50 ,43.9  ,A,732   
2020/9/30 ,0:26:52 ,44.0  ,A,733   
2020/9/30 ,0:26:54 ,44.0  ,A,734   
2020/9/30 ,0:26:56 ,44.0  ,A,735   
2020/9/30 ,0:26:58 ,44.0  ,A,736   
2020/9/30 ,0:27:0  ,43.9  ,A,737   
2020/9/30 ,0:27:2  ,43.9  ,A,738   
2020/9/30 ,0:27:4  ,43.9  ,A,739   
2020/9/30 ,0:27:6  ,44.0  ,A,740   
2020/9/30 ,0:27:8  ,44.0  ,A,741   
2020/9/30 ,0:27:10 ,43.8  ,A,742   
2020/9/30 ,0:27:12 ,43.8  ,A,743   
2020/9/30 ,0:27:14 ,43.8  ,A,744   
2020/9/30 ,0:27:16 ,43.9  ,A,745   
2020/9/30 ,0:27:18 ,43.9  ,A,746   
2020/9/30 ,0:27:20 ,44.0  ,A,747   
2020/9/30 ,0:27:22 ,43.9  ,A,748   
2020/9/30 ,0:27:24 ,43.9  ,A,749   
2020/9/30 ,0:27:26 ,43.9  ,A,750   
2020/9/30 ,0:27:28 ,43.9  ,A,751   
2020/9/30 ,0:27:30 ,44.0  ,A,752   
2020/9/30 ,0:27:32 ,43.9  ,A,753   
2020/9/30 ,0:27:34 ,43.9  ,A,754   
2020/9/30 ,0:27:36 ,43.9  ,A,755   
2020/9/30 ,0:27:38 ,44.0  ,A,756   
2020/9/30 ,0:27:40 ,44.2  ,A,757   
2020/9/30 ,0:27:42 ,43.9  ,A,758   
2020/9/30 ,0:27:44 ,43.9  ,A,759   
2020/9/30 ,0:27:46 ,43.9  ,A,760   
2020/9/30 ,0:27:48 ,44.3  ,A,761   
2020/9/30 ,0:27:50 ,43.9  ,A,762   
2020/9/30 ,0:27:52 ,43.9  ,A,763   
2020/9/30 ,0:27:54 ,43.9  ,A,764   
2020/9/30 ,0:27:56 ,44.0  ,A,765   
2020/9/30 ,0:27:58 ,43.9  ,A,766   
2020/9/30 ,0:28:0  ,43.9  ,A,767   
2020/9/30 ,0:28:2  ,43.9  ,A,768   
2020/9/30 ,0:28:4  ,43.9  ,A,769   
2020/9/30 ,0:28:6  ,43.9  ,A,770   
2020/9/30 ,0:28:8  ,43.9  ,A,771   
2020/9/30 ,0:28:10 ,43.9  ,A,772   
2020/9/30 ,0:28:12 ,43.9  ,A,773   
2020/9/30 ,0:28:14 ,44.1  ,A,774   
2020/9/30 ,0:28:16 ,44.0  ,A,775   
2020/9/30 ,0:28:18 ,44.0  ,A,776   
2020/9/30 ,0:28:20 ,44.0  ,A,777   
2020/9/30 ,0:28:22 ,43.9  ,A,778   
2020/9/30 ,0:28:24 ,44.0  ,A,779   
2020/9/30 ,0:28:32 ,43.9  ,A,780   
2020/9/30 ,0:28:34 ,43.9  ,A,781   
2020/9/30 ,0:28:36 ,43.9  ,A,782   
2020/9/30 ,0:28:38 ,43.9  ,A,783   
2020/9/30 ,0:28:40 ,43.9  ,A,784   
2020/9/30 ,0:28:42 ,43.9  ,A,785   
2020/9/30 ,0:28:44 ,43.9  ,A,786   
2020/9/30 ,0:28:46 ,43.9  ,A,787   
2020/9/30 ,0:28:48 ,43.9  ,A,788   
2020/9/30 ,0:28:50 ,43.9  ,A,789   
2020/9/30 ,0:28:52 ,43.9  ,A,790   
2020/9/30 ,0:28:54 ,43.9  ,A,791   
2020/9/30 ,0:28:56 ,43.8  ,A,792   
2020/9/30 ,0:28:58 ,43.8  ,A,793   
2020/9/30 ,0:29:0  ,43.9  ,A,794   
2020/9/30 ,0:29:2  ,43.9  ,A,795   
2020/9/30 ,0:29:4  ,43.9  ,A,796   
2020/9/30 ,0:29:6  ,43.8  ,A,797   
2020/9/30 ,0:29:8  ,43.9  ,A,798   
2020/9/30 ,0:29:10 ,43.9  ,A,799   
2020/9/30 ,0:29:12 ,43.8  ,A,800   
2020/9/30 ,0:29:14 ,44.0  ,A,801   
2020/9/30 ,0:29:16 ,43.9  ,A,802   
2020/9/30 ,0:29:18 ,43.8  ,A,803   
2020/9/30 ,0:29:20 ,43.9  ,A,804   
2020/9/30 ,0:29:22 ,44.0  ,A,805   
2020/9/30 ,0:29:24 ,44.0  ,A,806   
2020/9/30 ,0:29:26 ,43.9  ,A,807   
2020/9/30 ,0:29:28 ,43.9  ,A,808   
2020/9/30 ,0:29:30 ,43.8  ,A,809   
2020/9/30 ,0:29:32 ,43.9  ,A,810   
2020/9/30 ,0:29:34 ,43.8  ,A,811   
2020/9/30 ,0:29:36 ,43.8  ,A,812   
2020/9/30 ,0:29:38 ,43.7  ,A,813   
2020/9/30 ,0:29:40 ,43.9  ,A,814   
2020/9/30 ,0:29:42 ,43.9  ,A,815   
2020/9/30 ,0:29:44 ,43.8  ,A,816   
2020/9/30 ,0:29:46 ,43.9  ,A,817   
2020/9/30 ,0:29:48 ,43.8  ,A,818   
2020/9/30 ,0:29:50 ,43.8  ,A,819   
2020/9/30 ,0:29:52 ,43.8  ,A,820   
2020/9/30 ,0:29:54 ,43.8  ,A,821   
2020/9/30 ,0:29:56 ,43.9  ,A,822   
2020/9/30 ,0:29:58 ,43.9  ,A,823   
2020/9/30 ,0:30:0  ,43.9  ,A,824   
2020/9/30 ,0:30:2  ,43.8  ,A,825   
2020/9/30 ,0:30:4  ,43.9  ,A,826   
2020/9/30 ,0:30:6  ,43.8  ,A,827   
2020/9/30 ,0:30:8  ,43.9  ,A,828   
2020/9/30 ,0:30:10 ,44.0  ,A,829   
2020/9/30 ,0:30:12 ,44.1  ,A,830   
2020/9/30 ,0:30:14 ,43.8  ,A,831   
2020/9/30 ,0:30:16 ,43.8  ,A,832   
2020/9/30 ,0:30:18 ,43.9  ,A,833   
2020/9/30 ,0:30:20 ,43.8  ,A,834   
2020/9/30 ,0:30:22 ,43.7  ,A,835   
2020/9/30 ,0:30:24 ,43.7  ,A,836   
2020/9/30 ,0:30:26 ,43.6  ,A,837   
2020/9/30 ,0:30:28 ,43.8  ,A,838   
2020/9/30 ,0:30:30 ,43.6  ,A,839   
2020/9/30 ,0:30:38 ,43.6  ,A,840   
2020/9/30 ,0:30:40 ,43.6  ,A,841   
2020/9/30 ,0:30:42 ,43.8  ,A,842   
2020/9/30 ,0:30:44 ,43.8  ,A,843   
2020/9/30 ,0:30:46 ,43.8  ,A,844   
2020/9/30 ,0:30:48 ,43.8  ,A,845   
2020/9/30 ,0:30:50 ,43.7  ,A,846   
2020/9/30 ,0:30:52 ,43.7  ,A,847   
2020/9/30 ,0:30:54 ,43.7  ,A,848   
2020/9/30 ,0:30:56 ,43.8  ,A,849   
2020/9/30 ,0:30:58 ,43.8  ,A,850   
2020/9/30 ,0:31:0  ,43.8  ,A,851   
2020/9/30 ,0:31:2  ,43.8  ,A,852   
2020/9/30 ,0:31:4  ,43.8  ,A,853   
2020/9/30 ,0:31:6  ,43.8  ,A,854   
2020/9/30 ,0:31:8  ,43.8  ,A,855   
2020/9/30 ,0:31:10 ,43.7  ,A,856   
2020/9/30 ,0:31:12 ,43.8  ,A,857   
2020/9/30 ,0:31:14 ,43.8  ,A,858   
2020/9/30 ,0:31:16 ,43.8  ,A,859   
2020/9/30 ,0:31:18 ,43.8  ,A,860   
2020/9/30 ,0:31:20 ,43.8  ,A,861   
2020/9/30 ,0:31:22 ,43.8  ,A,862   
2020/9/30 ,0:31:24 ,43.8  ,A,863   
2020/9/30 ,0:31:26 ,43.9  ,A,864   
2020/9/30 ,0:31:28 ,43.8  ,A,865   
2020/9/30 ,0:31:30 ,43.8  ,A,866   
2020/9/30 ,0:31:32 ,43.9  ,A,867   
2020/9/30 ,0:31:34 ,43.9  ,A,868   
2020/9/30 ,0:31:36 ,43.9  ,A,869   
2020/9/30 ,0:31:38 ,43.8  ,A,870   
2020/9/30 ,0:31:40 ,43.9  ,A,871   
2020/9/30 ,0:31:42 ,43.8  ,A,872   
2020/9/30 ,0:31:44 ,43.9  ,A,873   
2020/9/30 ,0:31:46 ,43.9  ,A,874   
2020/9/30 ,0:31:48 ,43.8  ,A,875   
2020/9/30 ,0:31:50 ,43.8  ,A,876   
2020/9/30 ,0:31:52 ,43.9  ,A,877   
2020/9/30 ,0:31:54 ,43.8  ,A,878   
2020/9/30 ,0:31:56 ,43.8  ,A,879   
2020/9/30 ,0:31:58 ,43.7  ,A,880   
2020/9/30 ,0:32:0  ,44.0  ,A,881   
2020/9/30 ,0:32:2  ,43.8  ,A,882   
2020/9/30 ,0:32:4  ,43.8  ,A,883   
2020/9/30 ,0:32:6  ,43.9  ,A,884   
2020/9/30 ,0:32:8  ,43.8  ,A,885   
2020/9/30 ,0:32:10 ,43.8  ,A,886   
2020/9/30 ,0:32:12 ,43.8  ,A,887   
2020/9/30 ,0:32:14 ,43.7  ,A,888   
2020/9/30 ,0:32:16 ,43.8  ,A,889   
2020/9/30 ,0:32:18 ,43.9  ,A,890   
2020/9/30 ,0:32:20 ,44.0  ,A,891   
2020/9/30 ,0:32:22 ,43.8  ,A,892   
2020/9/30 ,0:32:24 ,43.9  ,A,893   
2020/9/30 ,0:32:26 ,43.9  ,A,894   
2020/9/30 ,0:32:28 ,43.8  ,A,895   
2020/9/30 ,0:32:30 ,43.8  ,A,896   
2020/9/30 ,0:32:32 ,43.8  ,A,897   
2020/9/30 ,0:32:34 ,43.8  ,A,898   
2020/9/30 ,0:32:36 ,43.7  ,A,899   
2020/9/30 ,0:32:44 ,44.0  ,A,900   
2020/9/30 ,0:32:46 ,44.0  ,A,901   
2020/9/30 ,0:32:48 ,43.8  ,A,902   
2020/9/30 ,0:32:50 ,43.8  ,A,903   
2020/9/30 ,0:32:52 ,43.8  ,A,904   
2020/9/30 ,0:32:54 ,43.8  ,A,905   
2020/9/30 ,0:32:56 ,43.8  ,A,906   
2020/9/30 ,0:32:58 ,43.8  ,A,907   
2020/9/30 ,0:33:0  ,43.8  ,A,908   
2020/9/30 ,0:33:2  ,43.9  ,A,909   
2020/9/30 ,0:33:4  ,43.7  ,A,910   
2020/9/30 ,0:33:6  ,43.9  ,A,911   
2020/9/30 ,0:33:8  ,43.8  ,A,912   
2020/9/30 ,0:33:10 ,43.8  ,A,913   
2020/9/30 ,0:33:12 ,43.8  ,A,914   
2020/9/30 ,0:33:14 ,43.7  ,A,915   
2020/9/30 ,0:33:16 ,43.8  ,A,916   
2020/9/30 ,0:33:18 ,43.7  ,A,917   
2020/9/30 ,0:33:20 ,43.8  ,A,918   
2020/9/30 ,0:33:22 ,43.7  ,A,919   
2020/9/30 ,0:33:24 ,43.8  ,A,920   
2020/9/30 ,0:33:26 ,43.9  ,A,921   
2020/9/30 ,0:33:28 ,43.7  ,A,922   
2020/9/30 ,0:33:30 ,43.8  ,A,923   
2020/9/30 ,0:33:32 ,43.8  ,A,924   
2020/9/30 ,0:33:34 ,43.9  ,A,925   
2020/9/30 ,0:33:36 ,43.8  ,A,926   
2020/9/30 ,0:33:38 ,43.8  ,A,927   
2020/9/30 ,0:33:40 ,43.7  ,A,928   
2020/9/30 ,0:33:42 ,43.9  ,A,929   
2020/9/30 ,0:33:44 ,43.9  ,A,930   
2020/9/30 ,0:33:46 ,43.8  ,A,931   
2020/9/30 ,0:33:48 ,43.7  ,A,932   
2020/9/30 ,0:33:50 ,43.8  ,A,933   
2020/9/30 ,0:33:52 ,43.8  ,A,934   
2020/9/30 ,0:33:54 ,43.7  ,A,935   
2020/9/30 ,0:33:56 ,43.7  ,A,936   
2020/9/30 ,0:33:58 ,43.9  ,A,937   
2020/9/30 ,0:34:0  ,43.7  ,A,938   
2020/9/30 ,0:34:2  ,43.9  ,A,939   
2020/9/30 ,0:34:4  ,43.7  ,A,940   
2020/9/30 ,0:34:6  ,43.8  ,A,941   
2020/9/30 ,0:34:8  ,43.8  ,A,942   
2020/9/30 ,0:34:10 ,43.8  ,A,943   
2020/9/30 ,0:34:12 ,43.8  ,A,944   
2020/9/30 ,0:34:14 ,43.9  ,A,945   
2020/9/30 ,0:34:16 ,43.9  ,A,946   
2020/9/30 ,0:34:18 ,43.9  ,A,947   
2020/9/30 ,0:34:20 ,43.8  ,A,948   
2020/9/30 ,0:34:22 ,43.8  ,A,949   
2020/9/30 ,0:34:24 ,43.8  ,A,950   
2020/9/30 ,0:34:26 ,44.0  ,A,951   
2020/9/30 ,0:34:28 ,43.8  ,A,952   
2020/9/30 ,0:34:30 ,43.7  ,A,953   
2020/9/30 ,0:34:32 ,43.8  ,A,954   
2020/9/30 ,0:34:34 ,44.0  ,A,955   
2020/9/30 ,0:34:36 ,43.9  ,A,956   
2020/9/30 ,0:34:38 ,43.9  ,A,957   
2020/9/30 ,0:34:40 ,43.9  ,A,958   
2020/9/30 ,0:34:42 ,43.7  ,A,959   
2020/9/30 ,0:34:50 ,43.9  ,A,960   
2020/9/30 ,0:34:52 ,43.8  ,A,961   
2020/9/30 ,0:34:54 ,43.9  ,A,962   
2020/9/30 ,0:34:56 ,43.9  ,A,963   
2020/9/30 ,0:34:58 ,43.9  ,A,964   
2020/9/30 ,0:35:0  ,43.9  ,A,965   
2020/9/30 ,0:35:2  ,43.8  ,A,966   
2020/9/30 ,0:35:4  ,43.8  ,A,967   
2020/9/30 ,0:35:6  ,43.9  ,A,968   
2020/9/30 ,0:35:8  ,43.9  ,A,969   
2020/9/30 ,0:35:10 ,43.9  ,A,970   
2020/9/30 ,0:35:12 ,43.9  ,A,971   
2020/9/30 ,0:35:14 ,44.0  ,A,972   
2020/9/30 ,0:35:16 ,43.9  ,A,973   
2020/9/30 ,0:35:18 ,43.8  ,A,974   
2020/9/30 ,0:35:20 ,43.8  ,A,975   
2020/9/30 ,0:35:22 ,43.8  ,A,976   
2020/9/30 ,0:35:24 ,43.8  ,A,977   
2020/9/30 ,0:35:26 ,43.9  ,A,978   
2020/9/30 ,0:35:28 ,43.9  ,A,979   
2020/9/30 ,0:35:30 ,43.9  ,A,980   
2020/9/30 ,0:35:32 ,43.8  ,A,981   
2020/9/30 ,0:35:34 ,44.1  ,A,982   
2020/9/30 ,0:35:36 ,43.8  ,A,983   
2020/9/30 ,0:35:38 ,43.9  ,A,984   
2020/9/30 ,0:35:40 ,43.8  ,A,985   
2020/9/30 ,0:35:42 ,43.9  ,A,986   
2020/9/30 ,0:35:44 ,43.9  ,A,987   
2020/9/30 ,0:35:46 ,43.9  ,A,988   
2020/9/30 ,0:35:48 ,43.9  ,A,989   
2020/9/30 ,0:35:50 ,43.8  ,A,990   
2020/9/30 ,0:35:52 ,43.8  ,A,991   
2020/9/30 ,0:35:54 ,43.9  ,A,992   
2020/9/30 ,0:35:56 ,43.9  ,A,993   
2020/9/30 ,0:35:58 ,43.9  ,A,994   
